case_id,window_id,window_start_s,domain,explained_label,feature,window_score,score_drop_when_occluded
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,spectral_flatness,0.9824248612521558,0.047946127946127626
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,dominant_frequency_hz,0.9824248612521558,0.002424242424242329
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,rolloff95_hz,0.9824248612521558,0.01666666666666672
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,band_ratio_0_500,0.9824248612521558,-0.0022222222222222365
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,band_ratio_500_1500,0.9824248612521558,0.0
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,band_ratio_1500_3000,0.9824248612521558,0.00666666666666671
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,band_ratio_3000_5500,0.9824248612521558,0.005833333333333357
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,envelope_rms,0.9824248612521558,0.007575757575757458
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,envelope_kurtosis,0.9824248612521558,0.1644748088169138
SRC_OOF_DIFFICULT,WIN-1582ebec5619786b7c43,4.5,source,OR,envelope_spectral_entropy,0.9824248612521558,0.09280339628165679
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,mean,0.9868885457158405,0.0007407407407408195
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,std,0.9868885457158405,0.004281609195402325
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,rms,0.9868885457158405,0.0033333333333334103
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,mean_abs,0.9868885457158405,0.008062678062678241
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,peak_abs,0.9868885457158405,0.024444444444444602
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,peak_to_peak,0.9868885457158405,0.06295365579072143
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,skewness,0.9868885457158405,0.00666666666666671
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,kurtosis,0.9868885457158405,0.1552278422861808
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,crest_factor,0.9868885457158405,0.147277152305615
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,impulse_factor,0.9868885457158405,0.15524959509367942
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,shape_factor,0.9868885457158405,0.20488529658022114
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,clearance_factor,0.9868885457158405,0.14605407291121597
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,zero_cross_rate,0.9868885457158405,-0.0005128205128205332
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,spectral_centroid_hz,0.9868885457158405,-0.0006666666666663712
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,spectral_rms_hz,0.9868885457158405,0.0037229437229440165
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,spectral_entropy,0.9868885457158405,0.0482393162393161
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,spectral_flatness,0.9868885457158405,0.04127946127946136
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,dominant_frequency_hz,0.9868885457158405,0.002424242424242551
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,rolloff95_hz,0.9868885457158405,0.01666666666666672
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,band_ratio_0_500,0.9868885457158405,-0.0022222222222220145
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,band_ratio_500_1500,0.9868885457158405,0.0
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,band_ratio_1500_3000,0.9868885457158405,0.00666666666666671
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,band_ratio_3000_5500,0.9868885457158405,0.005833333333333357
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,envelope_rms,0.9868885457158405,0.00666666666666671
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,envelope_kurtosis,0.9868885457158405,0.1611414754835807
SRC_OOF_DIFFICULT,WIN-a1acf3c5b4be577decb9,5.0,source,OR,envelope_spectral_entropy,0.9868885457158405,0.09280339628165724
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,mean,0.9798322686595632,0.0007407407407407085
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,std,0.9798322686595632,0.004281609195402325
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,rms,0.9798322686595632,0.0
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,mean_abs,0.9798322686595632,0.00806267806267802
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,peak_abs,0.9798322686595632,0.01777777777777767
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,peak_to_peak,0.9798322686595632,0.0562869891240545
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,skewness,0.9798322686595632,0.0033333333333332993
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,kurtosis,0.9798322686595632,0.15165641371475191
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,crest_factor,0.9798322686595632,0.15061048563894808
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,impulse_factor,0.9798322686595632,0.15501149985558382
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,shape_factor,0.9798322686595632,0.2048852965802208
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,clearance_factor,0.9798322686595632,0.1459025577597005
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,zero_cross_rate,0.9798322686595632,-0.0005128205128206442
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,spectral_centroid_hz,0.9798322686595632,-0.0006666666666668153
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,spectral_rms_hz,0.9798322686595632,0.0033333333333332993
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,spectral_entropy,0.9798322686595632,0.0482393162393161
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,spectral_flatness,0.9798322686595632,0.041279461279460916
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,dominant_frequency_hz,0.9798322686595632,0.002424242424242329
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,rolloff95_hz,0.9798322686595632,0.016666666666666607
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,band_ratio_0_500,0.9798322686595632,-0.0022222222222223476
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,band_ratio_500_1500,0.9798322686595632,0.0
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,band_ratio_1500_3000,0.9798322686595632,0.006666666666666599
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,band_ratio_3000_5500,0.9798322686595632,0.005833333333333357
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,envelope_rms,0.9798322686595632,0.006666666666666599
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,envelope_kurtosis,0.9798322686595632,0.15780814215024708
SRC_OOF_DIFFICULT,WIN-9ba3bf25052407fbc3dd,5.5,source,OR,envelope_spectral_entropy,0.9798322686595632,0.09280339628165679
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,mean,0.9792370305643252,-9.259259259264407e-05
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,std,0.9792370305643252,0.004281609195402325
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,rms,0.9792370305643252,0.0
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,mean_abs,0.9792370305643252,0.00806267806267802
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,peak_abs,0.9792370305643252,0.02444444444444438
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,peak_to_peak,0.9792370305643252,0.05962032245738802
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,skewness,0.9792370305643252,0.006666666666666599
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,kurtosis,0.9792370305643252,0.1552278422861807
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,crest_factor,0.9792370305643252,0.1472771523056149
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,impulse_factor,0.9792370305643252,0.14858292842701248
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,shape_factor,0.9792370305643252,0.20155196324688762
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,clearance_factor,0.9792370305643252,0.14506922442636738
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,zero_cross_rate,0.9792370305643252,-0.0005128205128206442
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,spectral_centroid_hz,0.9792370305643252,-0.0006666666666667043
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,spectral_rms_hz,0.9792370305643252,0.00023809523809537048
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,spectral_entropy,0.9792370305643252,0.04490598290598269
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,spectral_flatness,0.9792370305643252,0.04461279461279444
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,dominant_frequency_hz,0.9792370305643252,0.00242424242424244
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,rolloff95_hz,0.9792370305643252,0.016666666666666607
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,band_ratio_0_500,0.9792370305643252,-0.0022222222222223476
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,band_ratio_500_1500,0.9792370305643252,0.0
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,band_ratio_1500_3000,0.9792370305643252,0.006666666666666599
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,band_ratio_3000_5500,0.9792370305643252,0.005833333333333246
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,envelope_rms,0.9792370305643252,0.006666666666666599
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,envelope_kurtosis,0.9792370305643252,0.1611414754835806
SRC_OOF_DIFFICULT,WIN-339e3f773ea4f04d351c,6.0,source,OR,envelope_spectral_entropy,0.9792370305643252,0.0928033962816569
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,mean,0.985582755988998,-0.00017543859649105098
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,std,0.985582755988998,0.004281609195402325
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,rms,0.985582755988998,0.0
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,mean_abs,0.985582755988998,0.00806267806267813
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,peak_abs,0.985582755988998,0.01777777777777778
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,peak_to_peak,0.985582755988998,0.05611155052756345
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,skewness,0.985582755988998,0.006000000000000116
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,kurtosis,0.985582755988998,0.15498974704808555
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,crest_factor,0.985582755988998,0.15144381897228154
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,impulse_factor,0.985582755988998,0.15167816652225063
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,shape_factor,0.985582755988998,0.20488529658022092
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,clearance_factor,0.985582755988998,0.14849515035229321
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,zero_cross_rate,0.985582755988998,-0.0005128205128205332
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,spectral_centroid_hz,0.985582755988998,-0.0006666666666665932
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,spectral_rms_hz,0.985582755988998,0.0033333333333334103
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,spectral_entropy,0.985582755988998,0.04157264957264928
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,spectral_flatness,0.985582755988998,0.04461279461279455
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,dominant_frequency_hz,0.985582755988998,0.002424242424242329
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,rolloff95_hz,0.985582755988998,0.01666666666666672
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,band_ratio_0_500,0.985582755988998,-0.0022222222222222365
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,band_ratio_500_1500,0.985582755988998,0.0
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,band_ratio_1500_3000,0.985582755988998,0.00666666666666671
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,band_ratio_3000_5500,0.985582755988998,0.005833333333333357
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,envelope_rms,0.985582755988998,0.007575757575757791
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,envelope_kurtosis,0.985582755988998,0.1678081421502472
SRC_OOF_DIFFICULT,WIN-a4e448fee6f9c3945fb8,6.5,source,OR,envelope_spectral_entropy,0.985582755988998,0.09947006294832372
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,mean,0.8580530178868079,-0.008649765195817727
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,std,0.8580530178868079,0.007614942528735735
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,rms,0.8580530178868079,0.0016666666666667052
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,mean_abs,0.8580530178868079,0.007037037037037064
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,peak_abs,0.8580530178868079,0.03194444444444455
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,peak_to_peak,0.8580530178868079,0.06812009753611037
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,skewness,0.8580530178868079,0.010166666666666768
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,kurtosis,0.8580530178868079,0.13893154598988455
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,crest_factor,0.8580530178868079,0.1163751707061812
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,impulse_factor,0.8580530178868079,0.11842552101960535
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,shape_factor,0.8580530178868079,0.17588087738830183
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,clearance_factor,0.8580530178868079,0.12104204789919093
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,zero_cross_rate,0.8580530178868079,-0.0005128205128204222
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,spectral_centroid_hz,0.8580530178868079,-0.0006666666666668153
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,spectral_rms_hz,0.8580530178868079,0.006818181818181834
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,spectral_entropy,0.8580530178868079,0.033239316239316086
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,spectral_flatness,0.8580530178868079,0.04127946127946125
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,dominant_frequency_hz,0.8580530178868079,0.002424242424242551
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,rolloff95_hz,0.8580530178868079,0.010000000000000009
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,band_ratio_0_500,0.8580530178868079,-0.015333333333333421
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,band_ratio_500_1500,0.8580530178868079,0.0
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,band_ratio_1500_3000,0.8580530178868079,0.0033333333333334103
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,band_ratio_3000_5500,0.8580530178868079,0.0025000000000000577
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,envelope_rms,0.8580530178868079,0.009701298701298655
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,envelope_kurtosis,0.8580530178868079,0.16704425326135852
SRC_OOF_DIFFICULT,WIN-ce287412b59f15c08bda,7.0,source,OR,envelope_spectral_entropy,0.8580530178868079,0.08949419409119086
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,mean,0.7685963563953017,-0.0125925925925926
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,std,0.7685963563953017,0.013333333333333308
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,rms,0.7685963563953017,0.0034999999999999476
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,mean_abs,0.7685963563953017,-0.010000000000000009
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,peak_abs,0.7685963563953017,-0.0033333333333332993
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,peak_to_peak,0.7685963563953017,0.004444444444444473
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,skewness,0.7685963563953017,-0.0033333333333332993
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,kurtosis,0.7685963563953017,0.062121553884711855
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,crest_factor,0.7685963563953017,0.04417932343047526
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,impulse_factor,0.7685963563953017,0.076740462266778
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,shape_factor,0.7685963563953017,0.05154399464703918
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,clearance_factor,0.7685963563953017,0.08770802734213645
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,zero_cross_rate,0.7685963563953017,-0.010000000000000009
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,spectral_centroid_hz,0.7685963563953017,-0.006666666666666599
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,spectral_rms_hz,0.7685963563953017,0.01666666666666672
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,spectral_entropy,0.7685963563953017,-0.010000000000000009
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,spectral_flatness,0.7685963563953017,-0.03318840579710147
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,dominant_frequency_hz,0.7685963563953017,0.0033333333333334103
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,rolloff95_hz,0.7685963563953017,-0.013166666666666549
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,band_ratio_0_500,0.7685963563953017,0.0033333333333334103
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,band_ratio_500_1500,0.7685963563953017,0.0
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,band_ratio_1500_3000,0.7685963563953017,0.0033333333333334103
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,band_ratio_3000_5500,0.7685963563953017,-0.03073790233636775
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,envelope_rms,0.7685963563953017,7.861312770884865e-05
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,envelope_kurtosis,0.7685963563953017,0.051934249077731476
TGT_STABLE_OR,WIN-0a28f8c5333ffbed60e5,0.0,target,OR,envelope_spectral_entropy,0.7685963563953017,0.04211499048455569
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,mean,0.7776919176967454,-0.013333333333333308
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,std,0.7776919176967454,0.01333333333333342
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,rms,0.7776919176967454,0.0035000000000000586
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,mean_abs,0.7776919176967454,-0.010000000000000009
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,peak_abs,0.7776919176967454,-0.0033333333333332993
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,peak_to_peak,0.7776919176967454,0.004444444444444473
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,skewness,0.7776919176967454,0.0035714285714286698
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,kurtosis,0.7776919176967454,0.059026315789473816
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,crest_factor,0.7776919176967454,0.04976755872459293
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,impulse_factor,0.7776919176967454,0.08024778827410406
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,shape_factor,0.7776919176967454,0.059877327980372486
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,clearance_factor,0.7776919176967454,0.08437469400880326
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,zero_cross_rate,0.7776919176967454,-0.010000000000000009
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,spectral_centroid_hz,0.7776919176967454,-0.006666666666666599
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,spectral_rms_hz,0.7776919176967454,0.01666666666666672
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,spectral_entropy,0.7776919176967454,-0.006666666666666599
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,spectral_flatness,0.7776919176967454,-0.033333333333333326
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,dominant_frequency_hz,0.7776919176967454,0.0033333333333334103
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,rolloff95_hz,0.7776919176967454,-0.013166666666666549
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,band_ratio_0_500,0.7776919176967454,0.0
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,band_ratio_500_1500,0.7776919176967454,0.0
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,band_ratio_1500_3000,0.7776919176967454,0.0033333333333334103
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,band_ratio_3000_5500,0.7776919176967454,-0.03073790233636764
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,envelope_rms,0.7776919176967454,-0.0002388471897515343
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,envelope_kurtosis,0.7776919176967454,0.05412504847441324
TGT_STABLE_OR,WIN-da6b40cdee08a07f9f65,0.5,target,OR,envelope_spectral_entropy,0.7776919176967454,0.042948323817889045
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,mean,0.7710252510300787,-0.013333333333333308
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,std,0.7710252510300787,0.013333333333333308
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,rms,0.7710252510300787,0.0035000000000000586
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,mean_abs,0.7710252510300787,-0.00666666666666671
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,peak_abs,0.7710252510300787,-0.0033333333333332993
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,peak_to_peak,0.7710252510300787,0.004444444444444473
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,skewness,0.7710252510300787,0.0035714285714285587
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,kurtosis,0.7710252510300787,0.062359649122807115
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,crest_factor,0.7710252510300787,0.04643422539125952
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,impulse_factor,0.7710252510300787,0.07691445494077076
TGT_STABLE_OR,WIN-d94656bb8ab6a1247edd,1.0,target,OR,shape_factor,0.7710252510300787,0.059877327980372486
