experiment_id,outer_test_load,inner_val_load,config,n_features_used,macro_f1,balanced_accuracy,accuracy,min_class_recall,precision_OR,recall_OR,f1_OR,support_OR,precision_IR,recall_IR,f1_IR,support_IR,precision_B,recall_B,f1_B,support_B,precision_N,recall_N,f1_N,support_N
E2_logreg_corr95,2,3,"{""C"": 1.0}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,2,0,"{""C"": 10.0}",22,0.5952380952380952,0.6309523809523809,0.7857142857142857,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,2,1,"{""C"": 10.0}",22,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,2,3,"{""C"": 10.0}",21,0.86875,0.8333333333333333,0.8571428571428571,0.6666666666666666,0.7777777777777778,1.0,0.875,7,1.0,0.6666666666666666,0.8,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,0,"{""C"": 0.1}",21,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E2_logreg_corr95,3,1,"{""C"": 0.1}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,2,"{""C"": 0.1}",21,0.8166666666666667,0.7976190476190476,0.7857142857142857,0.6666666666666666,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,0,"{""C"": 1.0}",21,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,3,1,"{""C"": 1.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,2,"{""C"": 1.0}",21,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,0,"{""C"": 10.0}",21,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,3,1,"{""C"": 10.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,3,2,"{""C"": 10.0}",21,0.9333333333333333,0.9166666666666666,0.9285714285714286,0.6666666666666666,0.875,1.0,0.9333333333333333,7,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,0,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,0,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,0,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,0,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,0,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,0,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,1,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,1,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,1,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,1,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,1,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,2,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,2,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,3,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,2,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.7767857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.3333333333333333,0.5,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,2,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,2,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,3,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,3,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,3,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.9333333333333333,0.9166666666666666,0.9285714285714286,0.6666666666666666,0.875,1.0,0.9333333333333333,7,1.0,1.0,1.0,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E3_random_forest,3,0,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,3,1,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,3,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E3_random_forest,3,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,3,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,3,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",28,0.9333333333333333,0.9166666666666666,0.9285714285714286,0.6666666666666666,0.875,1.0,0.9333333333333333,7,1.0,1.0,1.0,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E3_random_forest,3,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.8682692307692308,0.8809523809523809,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.9230769230769231,7,1.0,0.6666666666666666,0.8,3,0.6,1.0,0.75,3,1.0,1.0,1.0,1
E3_random_forest,3,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E3_random_forest,3,2,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
