outer_test_load,macro_f1,model,rep
,0.9200183356006388,RF_file_bootstrap,558.0
,0.9520933977455716,RF_file_bootstrap,559.0
,0.9520933977455716,RF_file_bootstrap,560.0
,0.9001347708894878,RF_file_bootstrap,561.0
,0.92,RF_file_bootstrap,562.0
,0.9026788218793828,RF_file_bootstrap,563.0
,0.9392652056720966,RF_file_bootstrap,564.0
,0.9267962172759774,RF_file_bootstrap,565.0
,0.9520933977455716,RF_file_bootstrap,566.0
,0.91462063086104,RF_file_bootstrap,567.0
,0.9791304347826086,RF_file_bootstrap,568.0
,0.9854545454545456,RF_file_bootstrap,569.0
,0.945054945054945,RF_file_bootstrap,570.0
,0.866103896103896,RF_file_bootstrap,571.0
,0.945054945054945,RF_file_bootstrap,572.0
,0.8847727272727273,RF_file_bootstrap,573.0
,0.9854545454545456,RF_file_bootstrap,574.0
,0.9520933977455716,RF_file_bootstrap,575.0
,0.9392652056720966,RF_file_bootstrap,576.0
,0.9267962172759774,RF_file_bootstrap,577.0
,1.0,RF_file_bootstrap,578.0
,0.9715099715099716,RF_file_bootstrap,579.0
,0.9392652056720966,RF_file_bootstrap,580.0
,0.890916149068323,RF_file_bootstrap,581.0
,0.9520933977455716,RF_file_bootstrap,582.0
,0.9715099715099716,RF_file_bootstrap,583.0
,0.9854545454545456,RF_file_bootstrap,584.0
,0.9580712788259956,RF_file_bootstrap,585.0
,0.9580712788259956,RF_file_bootstrap,586.0
,0.8772759103641457,RF_file_bootstrap,587.0
,0.9580712788259956,RF_file_bootstrap,588.0
,0.9520933977455716,RF_file_bootstrap,589.0
,0.91462063086104,RF_file_bootstrap,590.0
,0.9322991822991824,RF_file_bootstrap,591.0
,0.9026788218793828,RF_file_bootstrap,592.0
,0.9715099715099716,RF_file_bootstrap,593.0
,0.8792819499341238,RF_file_bootstrap,594.0
,0.9580712788259956,RF_file_bootstrap,595.0
,0.8682692307692308,RF_file_bootstrap,596.0
,0.9653542110063849,RF_file_bootstrap,597.0
,0.9200183356006388,RF_file_bootstrap,598.0
,0.92,RF_file_bootstrap,599.0
,0.9715099715099716,RF_file_bootstrap,600.0
,0.91462063086104,RF_file_bootstrap,601.0
,0.9200183356006388,RF_file_bootstrap,602.0
,0.92,RF_file_bootstrap,603.0
,0.9267962172759774,RF_file_bootstrap,604.0
,0.945054945054945,RF_file_bootstrap,605.0
,0.9653542110063849,RF_file_bootstrap,606.0
,0.92,RF_file_bootstrap,607.0
,0.9267962172759774,RF_file_bootstrap,608.0
,0.9392652056720966,RF_file_bootstrap,609.0
,0.9580712788259956,RF_file_bootstrap,610.0
,0.9267962172759774,RF_file_bootstrap,611.0
,0.945054945054945,RF_file_bootstrap,612.0
,0.945054945054945,RF_file_bootstrap,613.0
,0.9715099715099716,RF_file_bootstrap,614.0
,0.9267962172759774,RF_file_bootstrap,615.0
,0.92,RF_file_bootstrap,616.0
,0.9653542110063849,RF_file_bootstrap,617.0
,0.9715099715099716,RF_file_bootstrap,618.0
,0.9580712788259956,RF_file_bootstrap,619.0
,0.9653542110063849,RF_file_bootstrap,620.0
,0.9580712788259956,RF_file_bootstrap,621.0
,0.9200183356006388,RF_file_bootstrap,622.0
,0.9520933977455716,RF_file_bootstrap,623.0
,0.908041958041958,RF_file_bootstrap,624.0
,0.9580712788259956,RF_file_bootstrap,625.0
,0.9200183356006388,RF_file_bootstrap,626.0
,0.9653542110063849,RF_file_bootstrap,627.0
,0.9715099715099716,RF_file_bootstrap,628.0
,0.944949494949495,RF_file_bootstrap,629.0
,0.9580712788259956,RF_file_bootstrap,630.0
,0.9200183356006388,RF_file_bootstrap,631.0
,0.9854545454545456,RF_file_bootstrap,632.0
,0.945054945054945,RF_file_bootstrap,633.0
,0.9200183356006388,RF_file_bootstrap,634.0
,0.9200183356006388,RF_file_bootstrap,635.0
,0.91462063086104,RF_file_bootstrap,636.0
,0.8963113104479328,RF_file_bootstrap,637.0
,0.9653542110063849,RF_file_bootstrap,638.0
,0.9323867478025692,RF_file_bootstrap,639.0
,0.9520933977455716,RF_file_bootstrap,640.0
,0.9653542110063849,RF_file_bootstrap,641.0
,0.9580712788259956,RF_file_bootstrap,642.0
,0.908041958041958,RF_file_bootstrap,643.0
,0.9267962172759774,RF_file_bootstrap,644.0
,0.9323867478025692,RF_file_bootstrap,645.0
,0.9267962172759774,RF_file_bootstrap,646.0
,0.9580712788259956,RF_file_bootstrap,647.0
,0.9392652056720966,RF_file_bootstrap,648.0
,0.9520933977455716,RF_file_bootstrap,649.0
,0.8963113104479328,RF_file_bootstrap,650.0
,0.92,RF_file_bootstrap,651.0
,0.9323867478025692,RF_file_bootstrap,652.0
,0.9520933977455716,RF_file_bootstrap,653.0
,0.9653542110063849,RF_file_bootstrap,654.0
,0.9200183356006388,RF_file_bootstrap,655.0
,0.924025974025974,RF_file_bootstrap,656.0
,0.9854545454545456,RF_file_bootstrap,657.0
,0.9520933977455716,RF_file_bootstrap,658.0
,0.9854545454545456,RF_file_bootstrap,659.0
,0.9580712788259956,RF_file_bootstrap,660.0
,0.8958333333333334,RF_file_bootstrap,661.0
,0.9322991822991824,RF_file_bootstrap,662.0
,0.9715099715099716,RF_file_bootstrap,663.0
,0.9392652056720966,RF_file_bootstrap,664.0
,0.91462063086104,RF_file_bootstrap,665.0
,0.945054945054945,RF_file_bootstrap,666.0
,0.9580712788259956,RF_file_bootstrap,667.0
,0.9520933977455716,RF_file_bootstrap,668.0
,0.945054945054945,RF_file_bootstrap,669.0
,0.9392652056720966,RF_file_bootstrap,670.0
,0.9200183356006388,RF_file_bootstrap,671.0
,0.9854545454545456,RF_file_bootstrap,672.0
,0.9653542110063849,RF_file_bootstrap,673.0
,0.9715099715099716,RF_file_bootstrap,674.0
,0.9200183356006388,RF_file_bootstrap,675.0
,0.9520933977455716,RF_file_bootstrap,676.0
,0.9267962172759774,RF_file_bootstrap,677.0
,0.91462063086104,RF_file_bootstrap,678.0
,0.9854545454545456,RF_file_bootstrap,679.0
,0.945054945054945,RF_file_bootstrap,680.0
,0.9392652056720966,RF_file_bootstrap,681.0
,0.9322991822991824,RF_file_bootstrap,682.0
,0.9715099715099716,RF_file_bootstrap,683.0
,0.945054945054945,RF_file_bootstrap,684.0
,0.9322991822991824,RF_file_bootstrap,685.0
,0.9520933977455716,RF_file_bootstrap,686.0
,0.9520933977455716,RF_file_bootstrap,687.0
,0.9715099715099716,RF_file_bootstrap,688.0
,0.9026788218793828,RF_file_bootstrap,689.0
,0.9323867478025692,RF_file_bootstrap,690.0
,0.9322991822991824,RF_file_bootstrap,691.0
,0.9580712788259956,RF_file_bootstrap,692.0
,0.9267962172759774,RF_file_bootstrap,693.0
,0.91462063086104,RF_file_bootstrap,694.0
,0.91462063086104,RF_file_bootstrap,695.0
,0.799256625727214,RF_file_bootstrap,696.0
,0.945054945054945,RF_file_bootstrap,697.0
,0.890916149068323,RF_file_bootstrap,698.0
,0.9520933977455716,RF_file_bootstrap,699.0
,0.9854545454545456,RF_file_bootstrap,700.0
,0.9200183356006388,RF_file_bootstrap,701.0
,0.9715099715099716,RF_file_bootstrap,702.0
,0.958041958041958,RF_file_bootstrap,703.0
,0.9580712788259956,RF_file_bootstrap,704.0
,0.9520933977455716,RF_file_bootstrap,705.0
,0.9715099715099716,RF_file_bootstrap,706.0
,0.9791304347826086,RF_file_bootstrap,707.0
,0.9200183356006388,RF_file_bootstrap,708.0
,0.9323867478025692,RF_file_bootstrap,709.0
,0.944949494949495,RF_file_bootstrap,710.0
,0.908041958041958,RF_file_bootstrap,711.0
,0.924025974025974,RF_file_bootstrap,712.0
,0.9323867478025692,RF_file_bootstrap,713.0
,0.9392652056720966,RF_file_bootstrap,714.0
,0.9580712788259956,RF_file_bootstrap,715.0
,0.91462063086104,RF_file_bootstrap,716.0
,0.9653542110063849,RF_file_bootstrap,717.0
,0.9580712788259956,RF_file_bootstrap,718.0
,0.9580712788259956,RF_file_bootstrap,719.0
,0.9520933977455716,RF_file_bootstrap,720.0
,0.9026788218793828,RF_file_bootstrap,721.0
,1.0,RF_file_bootstrap,722.0
,0.9854545454545456,RF_file_bootstrap,723.0
,0.9392652056720966,RF_file_bootstrap,724.0
,0.91462063086104,RF_file_bootstrap,725.0
,0.945054945054945,RF_file_bootstrap,726.0
,0.9791304347826086,RF_file_bootstrap,727.0
,0.92,RF_file_bootstrap,728.0
,0.9392652056720966,RF_file_bootstrap,729.0
,0.9715099715099716,RF_file_bootstrap,730.0
,0.9392652056720966,RF_file_bootstrap,731.0
,0.9322991822991824,RF_file_bootstrap,732.0
,0.9119230067505928,RF_file_bootstrap,733.0
,0.9715099715099716,RF_file_bootstrap,734.0
,0.9392652056720966,RF_file_bootstrap,735.0
,0.945054945054945,RF_file_bootstrap,736.0
,0.9520933977455716,RF_file_bootstrap,737.0
,0.908041958041958,RF_file_bootstrap,738.0
,0.9520933977455716,RF_file_bootstrap,739.0
,0.9267962172759774,RF_file_bootstrap,740.0
,0.9854545454545456,RF_file_bootstrap,741.0
,0.91462063086104,RF_file_bootstrap,742.0
,0.9520933977455716,RF_file_bootstrap,743.0
,0.9322991822991824,RF_file_bootstrap,744.0
,0.9715099715099716,RF_file_bootstrap,745.0
,0.9653542110063849,RF_file_bootstrap,746.0
,0.908041958041958,RF_file_bootstrap,747.0
,0.9026788218793828,RF_file_bootstrap,748.0
,0.9653542110063849,RF_file_bootstrap,749.0
,0.9715099715099716,RF_file_bootstrap,750.0
,0.9267962172759774,RF_file_bootstrap,751.0
,0.9267962172759774,RF_file_bootstrap,752.0
,0.9715099715099716,RF_file_bootstrap,753.0
,0.9580712788259956,RF_file_bootstrap,754.0
,0.92,RF_file_bootstrap,755.0
,0.8963113104479328,RF_file_bootstrap,756.0
,0.9323867478025692,RF_file_bootstrap,757.0
,0.9267962172759774,RF_file_bootstrap,758.0
,0.9715099715099716,RF_file_bootstrap,759.0
,0.945054945054945,RF_file_bootstrap,760.0
,0.91462063086104,RF_file_bootstrap,761.0
,1.0,RF_file_bootstrap,762.0
,0.890916149068323,RF_file_bootstrap,763.0
,1.0,RF_file_bootstrap,764.0
,0.92,RF_file_bootstrap,765.0
,0.9026788218793828,RF_file_bootstrap,766.0
,0.91462063086104,RF_file_bootstrap,767.0
,0.945054945054945,RF_file_bootstrap,768.0
,0.9520933977455716,RF_file_bootstrap,769.0
,0.9791304347826086,RF_file_bootstrap,770.0
,0.9580712788259956,RF_file_bootstrap,771.0
,0.9001347708894878,RF_file_bootstrap,772.0
,0.9854545454545456,RF_file_bootstrap,773.0
,0.8573083778966133,RF_file_bootstrap,774.0
,0.9001347708894878,RF_file_bootstrap,775.0
,0.9520933977455716,RF_file_bootstrap,776.0
,0.9392652056720966,RF_file_bootstrap,777.0
,0.9520933977455716,RF_file_bootstrap,778.0
,0.8963113104479328,RF_file_bootstrap,779.0
,0.9001347708894878,RF_file_bootstrap,780.0
,0.9580712788259956,RF_file_bootstrap,781.0
,0.9715099715099716,RF_file_bootstrap,782.0
,0.9854545454545456,RF_file_bootstrap,783.0
,0.9323867478025692,RF_file_bootstrap,784.0
,0.945054945054945,RF_file_bootstrap,785.0
,0.9653542110063849,RF_file_bootstrap,786.0
,0.9001347708894878,RF_file_bootstrap,787.0
,0.9267962172759774,RF_file_bootstrap,788.0
,0.9392652056720966,RF_file_bootstrap,789.0
,0.9200183356006388,RF_file_bootstrap,790.0
,0.945054945054945,RF_file_bootstrap,791.0
,0.9520933977455716,RF_file_bootstrap,792.0
,0.92,RF_file_bootstrap,793.0
,0.944949494949495,RF_file_bootstrap,794.0
,0.9520933977455716,RF_file_bootstrap,795.0
,0.908041958041958,RF_file_bootstrap,796.0
,0.9200183356006388,RF_file_bootstrap,797.0
,0.9322991822991824,RF_file_bootstrap,798.0
,0.9392652056720966,RF_file_bootstrap,799.0
,0.9580712788259956,RF_file_bootstrap,800.0
,0.9200183356006388,RF_file_bootstrap,801.0
,0.9520933977455716,RF_file_bootstrap,802.0
,0.91462063086104,RF_file_bootstrap,803.0
,0.944949494949495,RF_file_bootstrap,804.0
,0.9323867478025692,RF_file_bootstrap,805.0
,0.9715099715099716,RF_file_bootstrap,806.0
,0.9392652056720966,RF_file_bootstrap,807.0
,0.9323867478025692,RF_file_bootstrap,808.0
,0.958041958041958,RF_file_bootstrap,809.0
,0.945054945054945,RF_file_bootstrap,810.0
,0.9520933977455716,RF_file_bootstrap,811.0
,0.9322991822991824,RF_file_bootstrap,812.0
,0.9392652056720966,RF_file_bootstrap,813.0
,0.9322991822991824,RF_file_bootstrap,814.0
,0.9715099715099716,RF_file_bootstrap,815.0
,0.9026788218793828,RF_file_bootstrap,816.0
,0.9267962172759774,RF_file_bootstrap,817.0
,0.9715099715099716,RF_file_bootstrap,818.0
,0.9580712788259956,RF_file_bootstrap,819.0
,0.9580712788259956,RF_file_bootstrap,820.0
,0.9323867478025692,RF_file_bootstrap,821.0
,0.9715099715099716,RF_file_bootstrap,822.0
,0.944949494949495,RF_file_bootstrap,823.0
,0.9653542110063849,RF_file_bootstrap,824.0
,0.9001347708894878,RF_file_bootstrap,825.0
,0.92,RF_file_bootstrap,826.0
,0.9323867478025692,RF_file_bootstrap,827.0
,0.944949494949495,RF_file_bootstrap,828.0
,0.9854545454545456,RF_file_bootstrap,829.0
,0.9580712788259956,RF_file_bootstrap,830.0
,0.9580712788259956,RF_file_bootstrap,831.0
,0.8963113104479328,RF_file_bootstrap,832.0
,0.9026788218793828,RF_file_bootstrap,833.0
,0.9715099715099716,RF_file_bootstrap,834.0
,0.9200183356006388,RF_file_bootstrap,835.0
,0.9715099715099716,RF_file_bootstrap,836.0
,0.9392652056720966,RF_file_bootstrap,837.0
,0.91462063086104,RF_file_bootstrap,838.0
,0.9200183356006388,RF_file_bootstrap,839.0
,0.9653542110063849,RF_file_bootstrap,840.0
,0.91462063086104,RF_file_bootstrap,841.0
,0.9267962172759774,RF_file_bootstrap,842.0
,0.9854545454545456,RF_file_bootstrap,843.0
,0.908041958041958,RF_file_bootstrap,844.0
,0.91462063086104,RF_file_bootstrap,845.0
,0.9322991822991824,RF_file_bootstrap,846.0
,0.9520933977455716,RF_file_bootstrap,847.0
,0.9653542110063849,RF_file_bootstrap,848.0
,0.9715099715099716,RF_file_bootstrap,849.0
,0.9119230067505928,RF_file_bootstrap,850.0
,0.9323867478025692,RF_file_bootstrap,851.0
,0.9854545454545456,RF_file_bootstrap,852.0
,0.9322991822991824,RF_file_bootstrap,853.0
,0.9392652056720966,RF_file_bootstrap,854.0
,0.91462063086104,RF_file_bootstrap,855.0
,0.945054945054945,RF_file_bootstrap,856.0
,0.944949494949495,RF_file_bootstrap,857.0
,0.9200183356006388,RF_file_bootstrap,858.0
,0.908041958041958,RF_file_bootstrap,859.0
,0.9392652056720966,RF_file_bootstrap,860.0
,0.9267962172759774,RF_file_bootstrap,861.0
,0.8793974437005478,RF_file_bootstrap,862.0
,0.9580712788259956,RF_file_bootstrap,863.0
,0.9653542110063849,RF_file_bootstrap,864.0
,0.9392652056720966,RF_file_bootstrap,865.0
,0.9026788218793828,RF_file_bootstrap,866.0
,0.9323867478025692,RF_file_bootstrap,867.0
,0.9580712788259956,RF_file_bootstrap,868.0
,0.9200183356006388,RF_file_bootstrap,869.0
,0.9026788218793828,RF_file_bootstrap,870.0
,0.945054945054945,RF_file_bootstrap,871.0
,0.9267962172759774,RF_file_bootstrap,872.0
,0.9715099715099716,RF_file_bootstrap,873.0
,0.9323867478025692,RF_file_bootstrap,874.0
,0.9323867478025692,RF_file_bootstrap,875.0
,0.9854545454545456,RF_file_bootstrap,876.0
,0.9715099715099716,RF_file_bootstrap,877.0
,0.8907407407407408,RF_file_bootstrap,878.0
,0.9520933977455716,RF_file_bootstrap,879.0
,0.9119230067505928,RF_file_bootstrap,880.0
,0.8963113104479328,RF_file_bootstrap,881.0
,0.9267962172759774,RF_file_bootstrap,882.0
,0.9267962172759774,RF_file_bootstrap,883.0
,0.908041958041958,RF_file_bootstrap,884.0
,0.9580712788259956,RF_file_bootstrap,885.0
,0.9520933977455716,RF_file_bootstrap,886.0
,0.9392652056720966,RF_file_bootstrap,887.0
,0.9580712788259956,RF_file_bootstrap,888.0
,0.9653542110063849,RF_file_bootstrap,889.0
,0.9392652056720966,RF_file_bootstrap,890.0
,0.945054945054945,RF_file_bootstrap,891.0
,0.9200183356006388,RF_file_bootstrap,892.0
,0.944949494949495,RF_file_bootstrap,893.0
,0.9520933977455716,RF_file_bootstrap,894.0
,0.945054945054945,RF_file_bootstrap,895.0
,0.91462063086104,RF_file_bootstrap,896.0
,0.944949494949495,RF_file_bootstrap,897.0
,0.9200183356006388,RF_file_bootstrap,898.0
,0.9392652056720966,RF_file_bootstrap,899.0
,0.9392652056720966,RF_file_bootstrap,900.0
,0.9854545454545456,RF_file_bootstrap,901.0
,0.9854545454545456,RF_file_bootstrap,902.0
,0.890916149068323,RF_file_bootstrap,903.0
,0.9854545454545456,RF_file_bootstrap,904.0
,0.8772759103641457,RF_file_bootstrap,905.0
,0.9854545454545456,RF_file_bootstrap,906.0
,0.9580712788259956,RF_file_bootstrap,907.0
,0.9580712788259956,RF_file_bootstrap,908.0
,0.908041958041958,RF_file_bootstrap,909.0
,0.9392652056720966,RF_file_bootstrap,910.0
,0.9854545454545456,RF_file_bootstrap,911.0
,0.9392652056720966,RF_file_bootstrap,912.0
,0.9520933977455716,RF_file_bootstrap,913.0
,0.9580712788259956,RF_file_bootstrap,914.0
,0.9580712788259956,RF_file_bootstrap,915.0
,0.9392652056720966,RF_file_bootstrap,916.0
,0.9001347708894878,RF_file_bootstrap,917.0
,0.9580712788259956,RF_file_bootstrap,918.0
,0.8907407407407408,RF_file_bootstrap,919.0
,0.9580712788259956,RF_file_bootstrap,920.0
,0.9580712788259956,RF_file_bootstrap,921.0
,0.9078341013824884,RF_file_bootstrap,922.0
,0.9580712788259956,RF_file_bootstrap,923.0
,0.9520933977455716,RF_file_bootstrap,924.0
,0.9653542110063849,RF_file_bootstrap,925.0
,0.9854545454545456,RF_file_bootstrap,926.0
,0.9520933977455716,RF_file_bootstrap,927.0
,0.908041958041958,RF_file_bootstrap,928.0
,0.9520933977455716,RF_file_bootstrap,929.0
,0.9200183356006388,RF_file_bootstrap,930.0
,0.9653542110063849,RF_file_bootstrap,931.0
,0.9580712788259956,RF_file_bootstrap,932.0
,0.9520933977455716,RF_file_bootstrap,933.0
,0.9267962172759774,RF_file_bootstrap,934.0
,0.91462063086104,RF_file_bootstrap,935.0
,0.9653542110063849,RF_file_bootstrap,936.0
,0.9854545454545456,RF_file_bootstrap,937.0
,0.9580712788259956,RF_file_bootstrap,938.0
,0.9267962172759774,RF_file_bootstrap,939.0
,0.9392652056720966,RF_file_bootstrap,940.0
,0.9653542110063849,RF_file_bootstrap,941.0
,0.9791304347826086,RF_file_bootstrap,942.0
,0.9323867478025692,RF_file_bootstrap,943.0
,0.9392652056720966,RF_file_bootstrap,944.0
,0.9392652056720966,RF_file_bootstrap,945.0
,0.9200183356006388,RF_file_bootstrap,946.0
,0.9026788218793828,RF_file_bootstrap,947.0
,0.9653542110063849,RF_file_bootstrap,948.0
,0.91462063086104,RF_file_bootstrap,949.0
,0.9026788218793828,RF_file_bootstrap,950.0
,0.9323867478025692,RF_file_bootstrap,951.0
,0.9580712788259956,RF_file_bootstrap,952.0
,0.9715099715099716,RF_file_bootstrap,953.0
,0.958041958041958,RF_file_bootstrap,954.0
,0.9267962172759774,RF_file_bootstrap,955.0
,0.9653542110063849,RF_file_bootstrap,956.0
,0.958041958041958,RF_file_bootstrap,957.0
,0.9392652056720966,RF_file_bootstrap,958.0
,0.958041958041958,RF_file_bootstrap,959.0
,0.9580712788259956,RF_file_bootstrap,960.0
,0.9001347708894878,RF_file_bootstrap,961.0
,0.9854545454545456,RF_file_bootstrap,962.0
,0.8963113104479328,RF_file_bootstrap,963.0
,0.9580712788259956,RF_file_bootstrap,964.0
,0.8847727272727273,RF_file_bootstrap,965.0
,0.9119230067505928,RF_file_bootstrap,966.0
,0.9580712788259956,RF_file_bootstrap,967.0
,0.92,RF_file_bootstrap,968.0
,0.91462063086104,RF_file_bootstrap,969.0
,0.9392652056720966,RF_file_bootstrap,970.0
,0.9854545454545456,RF_file_bootstrap,971.0
,0.9715099715099716,RF_file_bootstrap,972.0
,0.92,RF_file_bootstrap,973.0
,0.9200183356006388,RF_file_bootstrap,974.0
,0.9200183356006388,RF_file_bootstrap,975.0
,0.908041958041958,RF_file_bootstrap,976.0
,0.9267962172759774,RF_file_bootstrap,977.0
,0.9026788218793828,RF_file_bootstrap,978.0
,0.9580712788259956,RF_file_bootstrap,979.0
,0.908041958041958,RF_file_bootstrap,980.0
,0.9715099715099716,RF_file_bootstrap,981.0
,0.8847727272727273,RF_file_bootstrap,982.0
,0.945054945054945,RF_file_bootstrap,983.0
,0.8847727272727273,RF_file_bootstrap,984.0
,0.9200183356006388,RF_file_bootstrap,985.0
,0.9520933977455716,RF_file_bootstrap,986.0
,0.9323867478025692,RF_file_bootstrap,987.0
,0.9715099715099716,RF_file_bootstrap,988.0
,0.9267962172759774,RF_file_bootstrap,989.0
,0.9322991822991824,RF_file_bootstrap,990.0
,0.91462063086104,RF_file_bootstrap,991.0
,0.9854545454545456,RF_file_bootstrap,992.0
,0.9580712788259956,RF_file_bootstrap,993.0
,0.9580712788259956,RF_file_bootstrap,994.0
,0.9580712788259956,RF_file_bootstrap,995.0
,0.91462063086104,RF_file_bootstrap,996.0
,0.944949494949495,RF_file_bootstrap,997.0
,0.9580712788259956,RF_file_bootstrap,998.0
,0.9580712788259956,RF_file_bootstrap,999.0
,0.944949494949495,RF_file_bootstrap,1000.0
,0.9580712788259956,RF_file_bootstrap,1001.0
,0.8886033321517193,RF_file_bootstrap,1002.0
,0.9267962172759774,RF_file_bootstrap,1003.0
,0.9653542110063849,RF_file_bootstrap,1004.0
,0.9520933977455716,RF_file_bootstrap,1005.0
,0.9392652056720966,RF_file_bootstrap,1006.0
,0.9200183356006388,RF_file_bootstrap,1007.0
,0.9200183356006388,RF_file_bootstrap,1008.0
,0.9580712788259956,RF_file_bootstrap,1009.0
,0.9715099715099716,RF_file_bootstrap,1010.0
,0.9580712788259956,RF_file_bootstrap,1011.0
,0.945054945054945,RF_file_bootstrap,1012.0
,0.9520933977455716,RF_file_bootstrap,1013.0
,0.9323867478025692,RF_file_bootstrap,1014.0
,0.9520933977455716,RF_file_bootstrap,1015.0
,0.8958333333333334,RF_file_bootstrap,1016.0
,0.9520933977455716,RF_file_bootstrap,1017.0
,0.9653542110063849,RF_file_bootstrap,1018.0
,0.9392652056720966,RF_file_bootstrap,1019.0
,0.9323867478025692,RF_file_bootstrap,1020.0
,0.9580712788259956,RF_file_bootstrap,1021.0
,0.9119230067505928,RF_file_bootstrap,1022.0
,0.9392652056720966,RF_file_bootstrap,1023.0
,0.9392652056720966,RF_file_bootstrap,1024.0
,0.9322991822991824,RF_file_bootstrap,1025.0
,0.9392652056720966,RF_file_bootstrap,1026.0
,0.945054945054945,RF_file_bootstrap,1027.0
,0.9200183356006388,RF_file_bootstrap,1028.0
,0.9580712788259956,RF_file_bootstrap,1029.0
,0.8682692307692308,RF_file_bootstrap,1030.0
,0.9653542110063849,RF_file_bootstrap,1031.0
,0.8963113104479328,RF_file_bootstrap,1032.0
,0.9392652056720966,RF_file_bootstrap,1033.0
,0.9580712788259956,RF_file_bootstrap,1034.0
,0.9715099715099716,RF_file_bootstrap,1035.0
,0.9200183356006388,RF_file_bootstrap,1036.0
,0.9520933977455716,RF_file_bootstrap,1037.0
,0.9520933977455716,RF_file_bootstrap,1038.0
,0.9715099715099716,RF_file_bootstrap,1039.0
,0.9322991822991824,RF_file_bootstrap,1040.0
,1.0,RF_file_bootstrap,1041.0
,0.9854545454545456,RF_file_bootstrap,1042.0
,0.944949494949495,RF_file_bootstrap,1043.0
,0.945054945054945,RF_file_bootstrap,1044.0
,0.8886033321517193,RF_file_bootstrap,1045.0
,0.8847727272727273,RF_file_bootstrap,1046.0
,0.9392652056720966,RF_file_bootstrap,1047.0
,0.9392652056720966,RF_file_bootstrap,1048.0
,0.92,RF_file_bootstrap,1049.0
,0.9322991822991824,RF_file_bootstrap,1050.0
,0.8886033321517193,RF_file_bootstrap,1051.0
,0.9520933977455716,RF_file_bootstrap,1052.0
,0.9854545454545456,RF_file_bootstrap,1053.0
,0.8963113104479328,RF_file_bootstrap,1054.0
,0.9323867478025692,RF_file_bootstrap,1055.0
,0.9520933977455716,RF_file_bootstrap,1056.0
,0.9267962172759774,RF_file_bootstrap,1057.0
,0.9580712788259956,RF_file_bootstrap,1058.0
,0.9520933977455716,RF_file_bootstrap,1059.0
,0.9715099715099716,RF_file_bootstrap,1060.0
,0.91462063086104,RF_file_bootstrap,1061.0
,0.9520933977455716,RF_file_bootstrap,1062.0
,0.9715099715099716,RF_file_bootstrap,1063.0
,0.9520933977455716,RF_file_bootstrap,1064.0
,0.9323867478025692,RF_file_bootstrap,1065.0
,0.944949494949495,RF_file_bootstrap,1066.0
,0.9580712788259956,RF_file_bootstrap,1067.0
,0.9854545454545456,RF_file_bootstrap,1068.0
,0.9715099715099716,RF_file_bootstrap,1069.0
,0.9323867478025692,RF_file_bootstrap,1070.0
,0.9392652056720966,RF_file_bootstrap,1071.0
,0.944949494949495,RF_file_bootstrap,1072.0
,0.9580712788259956,RF_file_bootstrap,1073.0
,0.9520933977455716,RF_file_bootstrap,1074.0
,0.9715099715099716,RF_file_bootstrap,1075.0
,0.9854545454545456,RF_file_bootstrap,1076.0
,0.9200183356006388,RF_file_bootstrap,1077.0
,0.9653542110063849,RF_file_bootstrap,1078.0
,0.9791304347826086,RF_file_bootstrap,1079.0
,0.908041958041958,RF_file_bootstrap,1080.0
,0.9715099715099716,RF_file_bootstrap,1081.0
,0.9267962172759774,RF_file_bootstrap,1082.0
,0.9715099715099716,RF_file_bootstrap,1083.0
,0.9322991822991824,RF_file_bootstrap,1084.0
,0.9580712788259956,RF_file_bootstrap,1085.0
,0.9520933977455716,RF_file_bootstrap,1086.0
,0.9323867478025692,RF_file_bootstrap,1087.0
,0.9520933977455716,RF_file_bootstrap,1088.0
,0.9026788218793828,RF_file_bootstrap,1089.0
,0.9267962172759774,RF_file_bootstrap,1090.0
,0.9267962172759774,RF_file_bootstrap,1091.0
,0.9001347708894878,RF_file_bootstrap,1092.0
,0.8886033321517193,RF_file_bootstrap,1093.0
,0.9791304347826086,RF_file_bootstrap,1094.0
,0.9267962172759774,RF_file_bootstrap,1095.0
,0.890916149068323,RF_file_bootstrap,1096.0
,0.9322991822991824,RF_file_bootstrap,1097.0
,0.944949494949495,RF_file_bootstrap,1098.0
,0.9200183356006388,RF_file_bootstrap,1099.0
,1.0,RF_file_bootstrap,1100.0
,0.908041958041958,RF_file_bootstrap,1101.0
,1.0,RF_file_bootstrap,1102.0
,0.958041958041958,RF_file_bootstrap,1103.0
,0.9200183356006388,RF_file_bootstrap,1104.0
,0.945054945054945,RF_file_bootstrap,1105.0
,0.8792819499341238,RF_file_bootstrap,1106.0
,0.9580712788259956,RF_file_bootstrap,1107.0
,0.91462063086104,RF_file_bootstrap,1108.0
,0.945054945054945,RF_file_bootstrap,1109.0
,0.908041958041958,RF_file_bootstrap,1110.0
,0.9392652056720966,RF_file_bootstrap,1111.0
,0.9580712788259956,RF_file_bootstrap,1112.0
,0.9267962172759774,RF_file_bootstrap,1113.0
,0.9026788218793828,RF_file_bootstrap,1114.0
,0.9580712788259956,RF_file_bootstrap,1115.0
,0.9200183356006388,RF_file_bootstrap,1116.0
,0.9520933977455716,RF_file_bootstrap,1117.0
,0.945054945054945,RF_file_bootstrap,1118.0
,0.9520933977455716,RF_file_bootstrap,1119.0
